auth_id,account_id,session_id,event_time,date_hour,hostname,nas_ip,result,reject_reason,request_count,accept_count,reject_count,latency_ms,retry_count,province_code,timestamp,ip,sbr_server,request_current_rate,request_average_rate,request_peak_rate,accept,accept_current_rate,accept_average_rate,accept_peak_rate,reject,reject_current_rate,reject_average_rate,reject_peak_rate,invalid_request,failed_authentication,total_transactions,transactions_retried,dropped_packet,total_retry_packets,failed_on_check_list,insufficient_resources,silent_discard,proxy_failure,rejected_by_proxy
AUTH025028,ACC0026,SES025028,2026-08-19 04:00:00,2026-08-19-04,radius-kv2,10.0.25.1,accept,,1,1,0,7.98,0,KHA,2026-08-19 04:00:00,10.0.25.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH028028,ACC0029,SES028028,2026-08-19 04:00:00,2026-08-19-04,radius-kv2,10.0.28.1,accept,,1,1,0,29.35,0,KHA,2026-08-19 04:00:00,10.0.28.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH002029,ACC0003,SES002029,2026-08-19 05:00:00,2026-08-19-05,radius-kv1,10.0.2.1,accept,,1,1,0,34.23,0,DBN,2026-08-19 05:00:00,10.0.2.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH005029,ACC0006,SES005029,2026-08-19 05:00:00,2026-08-19-05,radius-kv1,10.0.5.1,accept,,1,1,0,13.97,0,SLA,2026-08-19 05:00:00,10.0.5.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH008029,ACC0009,SES008029,2026-08-19 05:00:00,2026-08-19-05,radius-kv1,10.0.8.1,accept,,1,1,0,16.07,0,SLA,2026-08-19 05:00:00,10.0.8.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH011029,ACC0012,SES011029,2026-08-19 05:00:00,2026-08-19-05,radius-kv3,10.0.11.1,accept,,1,1,0,21.61,0,CMU,2026-08-19 05:00:00,10.0.11.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH014029,ACC0015,SES014029,2026-08-19 05:00:00,2026-08-19-05,radius-kv3,10.0.14.1,accept,,1,1,0,22.26,0,CMU,2026-08-19 05:00:00,10.0.14.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH017029,ACC0018,SES017029,2026-08-19 05:00:00,2026-08-19-05,radius-kv1,10.0.17.1,accept,,1,1,0,29.61,0,NBH,2026-08-19 05:00:00,10.0.17.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH020029,ACC0021,SES020029,2026-08-19 05:00:00,2026-08-19-05,radius-kv3,10.0.20.1,accept,,1,1,0,25.95,0,HCM,2026-08-19 05:00:00,10.0.20.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH023029,ACC0024,SES023029,2026-08-19 05:00:00,2026-08-19-05,radius-kv3,10.0.23.1,accept,,1,1,0,7.94,0,HCM,2026-08-19 05:00:00,10.0.23.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH026029,ACC0027,SES026029,2026-08-19 05:00:00,2026-08-19-05,radius-kv2,10.0.26.1,accept,,1,1,0,5.22,0,KHA,2026-08-19 05:00:00,10.0.26.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH029029,ACC0030,SES029029,2026-08-19 05:00:00,2026-08-19-05,radius-kv2,10.0.29.1,accept,,1,1,0,9.2,0,KHA,2026-08-19 05:00:00,10.0.29.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH000030,ACC0001,SES000030,2026-08-19 06:00:00,2026-08-19-06,radius-kv1,10.0.0.1,accept,,1,1,0,27.23,0,DBN,2026-08-19 06:00:00,10.0.0.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH003030,ACC0004,SES003030,2026-08-19 06:00:00,2026-08-19-06,radius-kv1,10.0.3.1,accept,,1,1,0,30.99,0,DBN,2026-08-19 06:00:00,10.0.3.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH006030,ACC0007,SES006030,2026-08-19 06:00:00,2026-08-19-06,radius-kv1,10.0.6.1,accept,,1,1,0,31.43,0,SLA,2026-08-19 06:00:00,10.0.6.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH009030,ACC0010,SES009030,2026-08-19 06:00:00,2026-08-19-06,radius-kv1,10.0.9.1,accept,,1,1,0,24.3,0,SLA,2026-08-19 06:00:00,10.0.9.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH012030,ACC0013,SES012030,2026-08-19 06:00:00,2026-08-19-06,radius-kv3,10.0.12.1,accept,,1,1,0,5.25,0,CMU,2026-08-19 06:00:00,10.0.12.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH015030,ACC0016,SES015030,2026-08-19 06:00:00,2026-08-19-06,radius-kv1,10.0.15.1,accept,,1,1,0,17.75,0,NBH,2026-08-19 06:00:00,10.0.15.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH018030,ACC0019,SES018030,2026-08-19 06:00:00,2026-08-19-06,radius-kv1,10.0.18.1,accept,,1,1,0,19.49,0,NBH,2026-08-19 06:00:00,10.0.18.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH021030,ACC0022,SES021030,2026-08-19 06:00:00,2026-08-19-06,radius-kv3,10.0.21.1,accept,,1,1,0,28.86,0,HCM,2026-08-19 06:00:00,10.0.21.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH024030,ACC0025,SES024030,2026-08-19 06:00:00,2026-08-19-06,radius-kv3,10.0.24.1,accept,,1,1,0,19.17,0,HCM,2026-08-19 06:00:00,10.0.24.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH027030,ACC0028,SES027030,2026-08-19 06:00:00,2026-08-19-06,radius-kv2,10.0.27.1,accept,,1,1,0,7.19,0,KHA,2026-08-19 06:00:00,10.0.27.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH001031,ACC0002,SES001031,2026-08-19 07:00:00,2026-08-19-07,radius-kv1,10.0.1.1,accept,,1,1,0,22.28,0,DBN,2026-08-19 07:00:00,10.0.1.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH004031,ACC0005,SES004031,2026-08-19 07:00:00,2026-08-19-07,radius-kv1,10.0.4.1,accept,,1,1,0,24.89,0,DBN,2026-08-19 07:00:00,10.0.4.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH007031,ACC0008,SES007031,2026-08-19 07:00:00,2026-08-19-07,radius-kv1,10.0.7.1,accept,,1,1,0,9.03,0,SLA,2026-08-19 07:00:00,10.0.7.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH010031,ACC0011,SES010031,2026-08-19 07:00:00,2026-08-19-07,radius-kv3,10.0.10.1,accept,,1,1,0,7.14,0,CMU,2026-08-19 07:00:00,10.0.10.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH013031,ACC0014,SES013031,2026-08-19 07:00:00,2026-08-19-07,radius-kv3,10.0.13.1,accept,,1,1,0,25.02,0,CMU,2026-08-19 07:00:00,10.0.13.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH016031,ACC0017,SES016031,2026-08-19 07:00:00,2026-08-19-07,radius-kv1,10.0.16.1,accept,,1,1,0,10.73,0,NBH,2026-08-19 07:00:00,10.0.16.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH019031,ACC0020,SES019031,2026-08-19 07:00:00,2026-08-19-07,radius-kv1,10.0.19.1,accept,,1,1,0,18.46,0,NBH,2026-08-19 07:00:00,10.0.19.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH022031,ACC0023,SES022031,2026-08-19 07:00:00,2026-08-19-07,radius-kv3,10.0.22.1,accept,,1,1,0,21.65,0,HCM,2026-08-19 07:00:00,10.0.22.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH025031,ACC0026,SES025031,2026-08-19 07:00:00,2026-08-19-07,radius-kv2,10.0.25.1,accept,,1,1,0,26.04,0,KHA,2026-08-19 07:00:00,10.0.25.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH028031,ACC0029,SES028031,2026-08-19 07:00:00,2026-08-19-07,radius-kv2,10.0.28.1,accept,,1,1,0,20.72,0,KHA,2026-08-19 07:00:00,10.0.28.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH002032,ACC0003,SES002032,2026-08-19 08:00:00,2026-08-19-08,radius-kv1,10.0.2.1,accept,,1,1,0,24.24,0,DBN,2026-08-19 08:00:00,10.0.2.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH005032,ACC0006,SES005032,2026-08-19 08:00:00,2026-08-19-08,radius-kv1,10.0.5.1,accept,,1,1,0,33.1,0,SLA,2026-08-19 08:00:00,10.0.5.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH008032,ACC0009,SES008032,2026-08-19 08:00:00,2026-08-19-08,radius-kv1,10.0.8.1,accept,,1,1,0,31.25,0,SLA,2026-08-19 08:00:00,10.0.8.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH011032,ACC0012,SES011032,2026-08-19 08:00:00,2026-08-19-08,radius-kv3,10.0.11.1,accept,,1,1,0,23.08,0,CMU,2026-08-19 08:00:00,10.0.11.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH014032,ACC0015,SES014032,2026-08-19 08:00:00,2026-08-19-08,radius-kv3,10.0.14.1,accept,,1,1,0,7.87,0,CMU,2026-08-19 08:00:00,10.0.14.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH017032,ACC0018,SES017032,2026-08-19 08:00:00,2026-08-19-08,radius-kv1,10.0.17.1,accept,,1,1,0,34.09,0,NBH,2026-08-19 08:00:00,10.0.17.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH020032,ACC0021,SES020032,2026-08-19 08:00:00,2026-08-19-08,radius-kv3,10.0.20.1,accept,,1,1,0,8.91,0,HCM,2026-08-19 08:00:00,10.0.20.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH023032,ACC0024,SES023032,2026-08-19 08:00:00,2026-08-19-08,radius-kv3,10.0.23.1,accept,,1,1,0,18.79,0,HCM,2026-08-19 08:00:00,10.0.23.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH026032,ACC0027,SES026032,2026-08-19 08:00:00,2026-08-19-08,radius-kv2,10.0.26.1,accept,,1,1,0,30.72,0,KHA,2026-08-19 08:00:00,10.0.26.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH029032,ACC0030,SES029032,2026-08-19 08:00:00,2026-08-19-08,radius-kv2,10.0.29.1,accept,,1,1,0,12.46,0,KHA,2026-08-19 08:00:00,10.0.29.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH000033,ACC0001,SES000033,2026-08-19 09:00:00,2026-08-19-09,radius-kv1,10.0.0.1,accept,,1,1,0,22.3,0,DBN,2026-08-19 09:00:00,10.0.0.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH003033,ACC0004,SES003033,2026-08-19 09:00:00,2026-08-19-09,radius-kv1,10.0.3.1,accept,,1,1,0,27.27,0,DBN,2026-08-19 09:00:00,10.0.3.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH006033,ACC0007,SES006033,2026-08-19 09:00:00,2026-08-19-09,radius-kv1,10.0.6.1,accept,,1,1,0,7.93,0,SLA,2026-08-19 09:00:00,10.0.6.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH009033,ACC0010,SES009033,2026-08-19 09:00:00,2026-08-19-09,radius-kv1,10.0.9.1,accept,,1,1,0,13.27,0,SLA,2026-08-19 09:00:00,10.0.9.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH012033,ACC0013,SES012033,2026-08-19 09:00:00,2026-08-19-09,radius-kv3,10.0.12.1,accept,,1,1,0,20.41,0,CMU,2026-08-19 09:00:00,10.0.12.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH015033,ACC0016,SES015033,2026-08-19 09:00:00,2026-08-19-09,radius-kv1,10.0.15.1,accept,,1,1,0,18.16,0,NBH,2026-08-19 09:00:00,10.0.15.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH018033,ACC0019,SES018033,2026-08-19 09:00:00,2026-08-19-09,radius-kv1,10.0.18.1,accept,,1,1,0,14.47,0,NBH,2026-08-19 09:00:00,10.0.18.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH021033,ACC0022,SES021033,2026-08-19 09:00:00,2026-08-19-09,radius-kv3,10.0.21.1,accept,,1,1,0,31.58,0,HCM,2026-08-19 09:00:00,10.0.21.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH024033,ACC0025,SES024033,2026-08-19 09:00:00,2026-08-19-09,radius-kv3,10.0.24.1,accept,,1,1,0,15.99,0,HCM,2026-08-19 09:00:00,10.0.24.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH027033,ACC0028,SES027033,2026-08-19 09:00:00,2026-08-19-09,radius-kv2,10.0.27.1,accept,,1,1,0,13.02,0,KHA,2026-08-19 09:00:00,10.0.27.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH001034,ACC0002,SES001034,2026-08-19 10:00:00,2026-08-19-10,radius-kv1,10.0.1.1,accept,,1,1,0,12.1,0,DBN,2026-08-19 10:00:00,10.0.1.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH004034,ACC0005,SES004034,2026-08-19 10:00:00,2026-08-19-10,radius-kv1,10.0.4.1,accept,,1,1,0,20.81,0,DBN,2026-08-19 10:00:00,10.0.4.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH007034,ACC0008,SES007034,2026-08-19 10:00:00,2026-08-19-10,radius-kv1,10.0.7.1,accept,,1,1,0,29.65,0,SLA,2026-08-19 10:00:00,10.0.7.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH010034,ACC0011,SES010034,2026-08-19 10:00:00,2026-08-19-10,radius-kv3,10.0.10.1,accept,,1,1,0,17.63,0,CMU,2026-08-19 10:00:00,10.0.10.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH013034,ACC0014,SES013034,2026-08-19 10:00:00,2026-08-19-10,radius-kv3,10.0.13.1,accept,,1,1,0,22.95,0,CMU,2026-08-19 10:00:00,10.0.13.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH016034,ACC0017,SES016034,2026-08-19 10:00:00,2026-08-19-10,radius-kv1,10.0.16.1,accept,,1,1,0,18.47,0,NBH,2026-08-19 10:00:00,10.0.16.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH019034,ACC0020,SES019034,2026-08-19 10:00:00,2026-08-19-10,radius-kv1,10.0.19.1,accept,,1,1,0,22.99,0,NBH,2026-08-19 10:00:00,10.0.19.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH022034,ACC0023,SES022034,2026-08-19 10:00:00,2026-08-19-10,radius-kv3,10.0.22.1,accept,,1,1,0,20.86,0,HCM,2026-08-19 10:00:00,10.0.22.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH025034,ACC0026,SES025034,2026-08-19 10:00:00,2026-08-19-10,radius-kv2,10.0.25.1,accept,,1,1,0,5.81,0,KHA,2026-08-19 10:00:00,10.0.25.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH028034,ACC0029,SES028034,2026-08-19 10:00:00,2026-08-19-10,radius-kv2,10.0.28.1,accept,,1,1,0,22.66,0,KHA,2026-08-19 10:00:00,10.0.28.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH002035,ACC0003,SES002035,2026-08-19 11:00:00,2026-08-19-11,radius-kv1,10.0.2.1,accept,,1,1,0,6.39,0,DBN,2026-08-19 11:00:00,10.0.2.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH005035,ACC0006,SES005035,2026-08-19 11:00:00,2026-08-19-11,radius-kv1,10.0.5.1,accept,,1,1,0,30.83,0,SLA,2026-08-19 11:00:00,10.0.5.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH008035,ACC0009,SES008035,2026-08-19 11:00:00,2026-08-19-11,radius-kv1,10.0.8.1,accept,,1,1,0,32.7,0,SLA,2026-08-19 11:00:00,10.0.8.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH011035,ACC0012,SES011035,2026-08-19 11:00:00,2026-08-19-11,radius-kv3,10.0.11.1,accept,,1,1,0,19.3,0,CMU,2026-08-19 11:00:00,10.0.11.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH014035,ACC0015,SES014035,2026-08-19 11:00:00,2026-08-19-11,radius-kv3,10.0.14.1,accept,,1,1,0,11.46,0,CMU,2026-08-19 11:00:00,10.0.14.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH017035,ACC0018,SES017035,2026-08-19 11:00:00,2026-08-19-11,radius-kv1,10.0.17.1,accept,,1,1,0,31.01,0,NBH,2026-08-19 11:00:00,10.0.17.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH020035,ACC0021,SES020035,2026-08-19 11:00:00,2026-08-19-11,radius-kv3,10.0.20.1,accept,,1,1,0,22.11,0,HCM,2026-08-19 11:00:00,10.0.20.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH023035,ACC0024,SES023035,2026-08-19 11:00:00,2026-08-19-11,radius-kv3,10.0.23.1,accept,,1,1,0,24.15,0,HCM,2026-08-19 11:00:00,10.0.23.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH026035,ACC0027,SES026035,2026-08-19 11:00:00,2026-08-19-11,radius-kv2,10.0.26.1,accept,,1,1,0,15.36,0,KHA,2026-08-19 11:00:00,10.0.26.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH029035,ACC0030,SES029035,2026-08-19 11:00:00,2026-08-19-11,radius-kv2,10.0.29.1,accept,,1,1,0,12.41,0,KHA,2026-08-19 11:00:00,10.0.29.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH000036,ACC0001,SES000036,2026-08-19 12:00:00,2026-08-19-12,radius-kv1,10.0.0.1,accept,,1,1,0,5.11,0,DBN,2026-08-19 12:00:00,10.0.0.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH003036,ACC0004,SES003036,2026-08-19 12:00:00,2026-08-19-12,radius-kv1,10.0.3.1,accept,,1,1,0,22.75,0,DBN,2026-08-19 12:00:00,10.0.3.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH006036,ACC0007,SES006036,2026-08-19 12:00:00,2026-08-19-12,radius-kv1,10.0.6.1,accept,,1,1,0,13.29,0,SLA,2026-08-19 12:00:00,10.0.6.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH009036,ACC0010,SES009036,2026-08-19 12:00:00,2026-08-19-12,radius-kv1,10.0.9.1,accept,,1,1,0,11.85,0,SLA,2026-08-19 12:00:00,10.0.9.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH012036,ACC0013,SES012036,2026-08-19 12:00:00,2026-08-19-12,radius-kv3,10.0.12.1,accept,,1,1,0,14.31,0,CMU,2026-08-19 12:00:00,10.0.12.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH015036,ACC0016,SES015036,2026-08-19 12:00:00,2026-08-19-12,radius-kv1,10.0.15.1,accept,,1,1,0,25.22,0,NBH,2026-08-19 12:00:00,10.0.15.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH018036,ACC0019,SES018036,2026-08-19 12:00:00,2026-08-19-12,radius-kv1,10.0.18.1,accept,,1,1,0,6.25,0,NBH,2026-08-19 12:00:00,10.0.18.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH021036,ACC0022,SES021036,2026-08-19 12:00:00,2026-08-19-12,radius-kv3,10.0.21.1,accept,,1,1,0,6.25,0,HCM,2026-08-19 12:00:00,10.0.21.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH024036,ACC0025,SES024036,2026-08-19 12:00:00,2026-08-19-12,radius-kv3,10.0.24.1,accept,,1,1,0,15.73,0,HCM,2026-08-19 12:00:00,10.0.24.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH027036,ACC0028,SES027036,2026-08-19 12:00:00,2026-08-19-12,radius-kv2,10.0.27.1,accept,,1,1,0,8.51,0,KHA,2026-08-19 12:00:00,10.0.27.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH001037,ACC0002,SES001037,2026-08-19 13:00:00,2026-08-19-13,radius-kv1,10.0.1.1,accept,,1,1,0,25.14,0,DBN,2026-08-19 13:00:00,10.0.1.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH004037,ACC0005,SES004037,2026-08-19 13:00:00,2026-08-19-13,radius-kv1,10.0.4.1,accept,,1,1,0,20.25,0,DBN,2026-08-19 13:00:00,10.0.4.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH007037,ACC0008,SES007037,2026-08-19 13:00:00,2026-08-19-13,radius-kv1,10.0.7.1,accept,,1,1,0,10.92,0,SLA,2026-08-19 13:00:00,10.0.7.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH010037,ACC0011,SES010037,2026-08-19 13:00:00,2026-08-19-13,radius-kv3,10.0.10.1,accept,,1,1,0,11.33,0,CMU,2026-08-19 13:00:00,10.0.10.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH013037,ACC0014,SES013037,2026-08-19 13:00:00,2026-08-19-13,radius-kv3,10.0.13.1,accept,,1,1,0,30.96,0,CMU,2026-08-19 13:00:00,10.0.13.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH016037,ACC0017,SES016037,2026-08-19 13:00:00,2026-08-19-13,radius-kv1,10.0.16.1,accept,,1,1,0,13.08,0,NBH,2026-08-19 13:00:00,10.0.16.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH019037,ACC0020,SES019037,2026-08-19 13:00:00,2026-08-19-13,radius-kv1,10.0.19.1,accept,,1,1,0,14.44,0,NBH,2026-08-19 13:00:00,10.0.19.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH022037,ACC0023,SES022037,2026-08-19 13:00:00,2026-08-19-13,radius-kv3,10.0.22.1,accept,,1,1,0,30.56,0,HCM,2026-08-19 13:00:00,10.0.22.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH025037,ACC0026,SES025037,2026-08-19 13:00:00,2026-08-19-13,radius-kv2,10.0.25.1,accept,,1,1,0,11.4,0,KHA,2026-08-19 13:00:00,10.0.25.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH028037,ACC0029,SES028037,2026-08-19 13:00:00,2026-08-19-13,radius-kv2,10.0.28.1,accept,,1,1,0,28.35,0,KHA,2026-08-19 13:00:00,10.0.28.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH002038,ACC0003,SES002038,2026-08-19 14:00:00,2026-08-19-14,radius-kv1,10.0.2.1,accept,,1,1,0,9.67,0,DBN,2026-08-19 14:00:00,10.0.2.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH005038,ACC0006,SES005038,2026-08-19 14:00:00,2026-08-19-14,radius-kv1,10.0.5.1,accept,,1,1,0,7.38,0,SLA,2026-08-19 14:00:00,10.0.5.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH008038,ACC0009,SES008038,2026-08-19 14:00:00,2026-08-19-14,radius-kv1,10.0.8.1,accept,,1,1,0,17.04,0,SLA,2026-08-19 14:00:00,10.0.8.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH011038,ACC0012,SES011038,2026-08-19 14:00:00,2026-08-19-14,radius-kv3,10.0.11.1,accept,,1,1,0,21.52,0,CMU,2026-08-19 14:00:00,10.0.11.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH014038,ACC0015,SES014038,2026-08-19 14:00:00,2026-08-19-14,radius-kv3,10.0.14.1,accept,,1,1,0,16.12,0,CMU,2026-08-19 14:00:00,10.0.14.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
