accounting_id,session_id,account_id,start_time,stop_time,date_hour,nas_ip,assigned_ip,upload_mb,download_mb,duration_s,terminate_cause,dropped_packet,timestamp,hostname,ip,sbr_server,start,acct_start_current_rate,acct_start_average_rate,acct_start_peak_rate,stop,acct_stop_current_rate,acct_stop_average_rate,acct_stop_peak_rate,interim,_acct_interim_current_rate,acct_interim_average_rate,acct_interim_peak_rate,invalid_request,invalid_client,total_retry_packets,total_transactions,transactions_retried,on_status,off_status,invalid_shared_secret,insufficient_resources,proxy_failure,acct_interim_current_rate
ACCT016025,SES016025,ACC0017,2026-08-19 01:00:00,2026-08-19 01:25:25,2026-08-19-01,10.0.16.1,100.64.0.16,182.49,463.67,1525,user_request,3,2026-08-19 01:00:00,radius-nbh,10.0.16.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT019025,SES019025,ACC0020,2026-08-19 01:00:00,2026-08-19 01:38:55,2026-08-19-01,10.0.19.1,100.64.0.19,495.45,2746.33,2335,user_request,0,2026-08-19 01:00:00,radius-nbh,10.0.19.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT022025,SES022025,ACC0023,2026-08-19 01:00:00,2026-08-19 01:27:44,2026-08-19-01,10.0.22.1,100.64.0.22,29.04,229.56,1664,user_request,2,2026-08-19 01:00:00,radius-hcm,10.0.22.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT025025,SES025025,ACC0026,2026-08-19 01:00:00,2026-08-19 01:35:20,2026-08-19-01,10.0.25.1,100.64.0.25,110.25,2415.94,2120,user_request,3,2026-08-19 01:00:00,radius-kha,10.0.25.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT028025,SES028025,ACC0029,2026-08-19 01:00:00,2026-08-19 01:37:52,2026-08-19-01,10.0.28.1,100.64.0.28,424.74,1160.31,2272,user_request,1,2026-08-19 01:00:00,radius-kha,10.0.28.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT002026,SES002026,ACC0003,2026-08-19 02:00:00,2026-08-19 02:31:56,2026-08-19-02,10.0.2.1,100.64.0.2,401.26,2500.35,1916,user_request,2,2026-08-19 02:00:00,radius-dbn,10.0.2.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT005026,SES005026,ACC0006,2026-08-19 02:00:00,2026-08-19 02:36:02,2026-08-19-02,10.0.5.1,100.64.0.5,286.22,690.23,2162,user_request,2,2026-08-19 02:00:00,radius-sla,10.0.5.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT008026,SES008026,ACC0009,2026-08-19 02:00:00,2026-08-19 02:24:30,2026-08-19-02,10.0.8.1,100.64.0.8,310.3,1641.56,1470,user_request,0,2026-08-19 02:00:00,radius-sla,10.0.8.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT011026,SES011026,ACC0012,2026-08-19 02:00:00,2026-08-19 02:56:13,2026-08-19-02,10.0.11.1,100.64.0.11,352.2,341.72,3373,user_request,3,2026-08-19 02:00:00,radius-cmu,10.0.11.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT014026,SES014026,ACC0015,2026-08-19 02:00:00,2026-08-19 02:25:03,2026-08-19-02,10.0.14.1,100.64.0.14,137.9,2022.17,1503,user_request,3,2026-08-19 02:00:00,radius-cmu,10.0.14.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT017026,SES017026,ACC0018,2026-08-19 02:00:00,2026-08-19 02:29:58,2026-08-19-02,10.0.17.1,100.64.0.17,374.33,1598.33,1798,user_request,3,2026-08-19 02:00:00,radius-nbh,10.0.17.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT020026,SES020026,ACC0021,2026-08-19 02:00:00,2026-08-19 02:43:48,2026-08-19-02,10.0.20.1,100.64.0.20,179.18,866.33,2628,user_request,3,2026-08-19 02:00:00,radius-hcm,10.0.20.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT023026,SES023026,ACC0024,2026-08-19 02:00:00,2026-08-19 02:46:03,2026-08-19-02,10.0.23.1,100.64.0.23,247.65,907.88,2763,user_request,2,2026-08-19 02:00:00,radius-hcm,10.0.23.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT026026,SES026026,ACC0027,2026-08-19 02:00:00,2026-08-19 02:52:17,2026-08-19-02,10.0.26.1,100.64.0.26,343.75,2178.42,3137,user_request,1,2026-08-19 02:00:00,radius-kha,10.0.26.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT029026,SES029026,ACC0030,2026-08-19 02:00:00,2026-08-19 02:41:38,2026-08-19-02,10.0.29.1,100.64.0.29,256.82,973.35,2498,user_request,2,2026-08-19 02:00:00,radius-kha,10.0.29.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT000027,SES000027,ACC0001,2026-08-19 03:00:00,2026-08-19 03:46:18,2026-08-19-03,10.0.0.1,100.64.0.0,236.84,196.65,2778,user_request,3,2026-08-19 03:00:00,radius-dbn,10.0.0.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT003027,SES003027,ACC0004,2026-08-19 03:00:00,2026-08-19 03:47:14,2026-08-19-03,10.0.3.1,100.64.0.3,20.92,680.04,2834,user_request,0,2026-08-19 03:00:00,radius-dbn,10.0.3.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT006027,SES006027,ACC0007,2026-08-19 03:00:00,2026-08-19 03:46:56,2026-08-19-03,10.0.6.1,100.64.0.6,349.85,1368.32,2816,user_request,3,2026-08-19 03:00:00,radius-sla,10.0.6.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT009027,SES009027,ACC0010,2026-08-19 03:00:00,2026-08-19 03:46:32,2026-08-19-03,10.0.9.1,100.64.0.9,279.64,1127.89,2792,user_request,0,2026-08-19 03:00:00,radius-sla,10.0.9.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT012027,SES012027,ACC0013,2026-08-19 03:00:00,2026-08-19 03:48:30,2026-08-19-03,10.0.12.1,100.64.0.12,105.72,2056.8,2910,user_request,0,2026-08-19 03:00:00,radius-cmu,10.0.12.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT015027,SES015027,ACC0016,2026-08-19 03:00:00,2026-08-19 03:46:55,2026-08-19-03,10.0.15.1,100.64.0.15,227.59,508.39,2815,user_request,1,2026-08-19 03:00:00,radius-nbh,10.0.15.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT018027,SES018027,ACC0019,2026-08-19 03:00:00,2026-08-19 03:28:53,2026-08-19-03,10.0.18.1,100.64.0.18,129.59,1744.07,1733,user_request,0,2026-08-19 03:00:00,radius-nbh,10.0.18.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT021027,SES021027,ACC0022,2026-08-19 03:00:00,2026-08-19 03:50:07,2026-08-19-03,10.0.21.1,100.64.0.21,146.8,1967.57,3007,user_request,1,2026-08-19 03:00:00,radius-hcm,10.0.21.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT024027,SES024027,ACC0025,2026-08-19 03:00:00,2026-08-19 03:23:20,2026-08-19-03,10.0.24.1,100.64.0.24,369.05,2798.33,1400,user_request,1,2026-08-19 03:00:00,radius-hcm,10.0.24.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT027027,SES027027,ACC0028,2026-08-19 03:00:00,2026-08-19 03:37:18,2026-08-19-03,10.0.27.1,100.64.0.27,334.08,1783.46,2238,user_request,3,2026-08-19 03:00:00,radius-kha,10.0.27.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT001028,SES001028,ACC0002,2026-08-19 04:00:00,2026-08-19 04:23:50,2026-08-19-04,10.0.1.1,100.64.0.1,245.5,2568.88,1430,user_request,3,2026-08-19 04:00:00,radius-dbn,10.0.1.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT004028,SES004028,ACC0005,2026-08-19 04:00:00,2026-08-19 04:38:39,2026-08-19-04,10.0.4.1,100.64.0.4,251.7,226.19,2319,user_request,3,2026-08-19 04:00:00,radius-dbn,10.0.4.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT007028,SES007028,ACC0008,2026-08-19 04:00:00,2026-08-19 04:55:12,2026-08-19-04,10.0.7.1,100.64.0.7,124.41,591.0,3312,user_request,0,2026-08-19 04:00:00,radius-sla,10.0.7.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT010028,SES010028,ACC0011,2026-08-19 04:00:00,2026-08-19 04:47:59,2026-08-19-04,10.0.10.1,100.64.0.10,410.06,465.84,2879,user_request,2,2026-08-19 04:00:00,radius-cmu,10.0.10.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT013028,SES013028,ACC0014,2026-08-19 04:00:00,2026-08-19 04:42:53,2026-08-19-04,10.0.13.1,100.64.0.13,308.36,2377.39,2573,user_request,2,2026-08-19 04:00:00,radius-cmu,10.0.13.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT016028,SES016028,ACC0017,2026-08-19 04:00:00,2026-08-19 04:45:44,2026-08-19-04,10.0.16.1,100.64.0.16,210.5,1503.92,2744,user_request,3,2026-08-19 04:00:00,radius-nbh,10.0.16.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT019028,SES019028,ACC0020,2026-08-19 04:00:00,2026-08-19 04:20:27,2026-08-19-04,10.0.19.1,100.64.0.19,112.77,2603.15,1227,user_request,2,2026-08-19 04:00:00,radius-nbh,10.0.19.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT022028,SES022028,ACC0023,2026-08-19 04:00:00,2026-08-19 04:21:36,2026-08-19-04,10.0.22.1,100.64.0.22,51.37,667.92,1296,user_request,2,2026-08-19 04:00:00,radius-hcm,10.0.22.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT025028,SES025028,ACC0026,2026-08-19 04:00:00,2026-08-19 04:40:43,2026-08-19-04,10.0.25.1,100.64.0.25,308.29,1109.02,2443,user_request,2,2026-08-19 04:00:00,radius-kha,10.0.25.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT028028,SES028028,ACC0029,2026-08-19 04:00:00,2026-08-19 04:20:03,2026-08-19-04,10.0.28.1,100.64.0.28,203.41,2020.67,1203,user_request,2,2026-08-19 04:00:00,radius-kha,10.0.28.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT002029,SES002029,ACC0003,2026-08-19 05:00:00,2026-08-19 05:44:08,2026-08-19-05,10.0.2.1,100.64.0.2,114.69,746.0,2648,user_request,0,2026-08-19 05:00:00,radius-dbn,10.0.2.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT005029,SES005029,ACC0006,2026-08-19 05:00:00,2026-08-19 05:27:13,2026-08-19-05,10.0.5.1,100.64.0.5,418.1,904.63,1633,user_request,2,2026-08-19 05:00:00,radius-sla,10.0.5.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT008029,SES008029,ACC0009,2026-08-19 05:00:00,2026-08-19 05:26:37,2026-08-19-05,10.0.8.1,100.64.0.8,103.03,2519.65,1597,user_request,2,2026-08-19 05:00:00,radius-sla,10.0.8.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT011029,SES011029,ACC0012,2026-08-19 05:00:00,2026-08-19 05:34:53,2026-08-19-05,10.0.11.1,100.64.0.11,41.04,2803.3,2093,user_request,0,2026-08-19 05:00:00,radius-cmu,10.0.11.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT014029,SES014029,ACC0015,2026-08-19 05:00:00,2026-08-19 05:36:18,2026-08-19-05,10.0.14.1,100.64.0.14,75.8,1295.56,2178,user_request,3,2026-08-19 05:00:00,radius-cmu,10.0.14.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT017029,SES017029,ACC0018,2026-08-19 05:00:00,2026-08-19 05:46:51,2026-08-19-05,10.0.17.1,100.64.0.17,231.95,2016.55,2811,user_request,3,2026-08-19 05:00:00,radius-nbh,10.0.17.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT020029,SES020029,ACC0021,2026-08-19 05:00:00,2026-08-19 05:57:31,2026-08-19-05,10.0.20.1,100.64.0.20,146.45,273.86,3451,user_request,3,2026-08-19 05:00:00,radius-hcm,10.0.20.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT023029,SES023029,ACC0024,2026-08-19 05:00:00,2026-08-19 05:24:01,2026-08-19-05,10.0.23.1,100.64.0.23,59.94,528.47,1441,user_request,2,2026-08-19 05:00:00,radius-hcm,10.0.23.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT026029,SES026029,ACC0027,2026-08-19 05:00:00,2026-08-19 05:36:53,2026-08-19-05,10.0.26.1,100.64.0.26,359.89,514.25,2213,user_request,1,2026-08-19 05:00:00,radius-kha,10.0.26.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT029029,SES029029,ACC0030,2026-08-19 05:00:00,2026-08-19 05:37:05,2026-08-19-05,10.0.29.1,100.64.0.29,358.35,1326.59,2225,user_request,2,2026-08-19 05:00:00,radius-kha,10.0.29.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT000030,SES000030,ACC0001,2026-08-19 06:00:00,2026-08-19 06:32:37,2026-08-19-06,10.0.0.1,100.64.0.0,363.5,2624.91,1957,user_request,2,2026-08-19 06:00:00,radius-dbn,10.0.0.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT003030,SES003030,ACC0004,2026-08-19 06:00:00,2026-08-19 06:55:52,2026-08-19-06,10.0.3.1,100.64.0.3,131.18,1097.05,3352,user_request,2,2026-08-19 06:00:00,radius-dbn,10.0.3.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT006030,SES006030,ACC0007,2026-08-19 06:00:00,2026-08-19 06:54:19,2026-08-19-06,10.0.6.1,100.64.0.6,225.94,1422.2,3259,user_request,2,2026-08-19 06:00:00,radius-sla,10.0.6.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT009030,SES009030,ACC0010,2026-08-19 06:00:00,2026-08-19 06:52:04,2026-08-19-06,10.0.9.1,100.64.0.9,193.28,1117.84,3124,user_request,3,2026-08-19 06:00:00,radius-sla,10.0.9.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT012030,SES012030,ACC0013,2026-08-19 06:00:00,2026-08-19 06:24:36,2026-08-19-06,10.0.12.1,100.64.0.12,281.89,2191.36,1476,user_request,1,2026-08-19 06:00:00,radius-cmu,10.0.12.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT015030,SES015030,ACC0016,2026-08-19 06:00:00,2026-08-19 06:36:15,2026-08-19-06,10.0.15.1,100.64.0.15,240.83,869.41,2175,user_request,2,2026-08-19 06:00:00,radius-nbh,10.0.15.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT018030,SES018030,ACC0019,2026-08-19 06:00:00,2026-08-19 06:53:51,2026-08-19-06,10.0.18.1,100.64.0.18,397.56,2466.52,3231,user_request,2,2026-08-19 06:00:00,radius-nbh,10.0.18.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT021030,SES021030,ACC0022,2026-08-19 06:00:00,2026-08-19 06:37:05,2026-08-19-06,10.0.21.1,100.64.0.21,229.25,1484.62,2225,user_request,0,2026-08-19 06:00:00,radius-hcm,10.0.21.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT024030,SES024030,ACC0025,2026-08-19 06:00:00,2026-08-19 06:45:01,2026-08-19-06,10.0.24.1,100.64.0.24,499.86,2832.47,2701,user_request,2,2026-08-19 06:00:00,radius-hcm,10.0.24.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT027030,SES027030,ACC0028,2026-08-19 06:00:00,2026-08-19 06:23:51,2026-08-19-06,10.0.27.1,100.64.0.27,396.25,2541.38,1431,user_request,0,2026-08-19 06:00:00,radius-kha,10.0.27.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT001031,SES001031,ACC0002,2026-08-19 07:00:00,2026-08-19 07:53:21,2026-08-19-07,10.0.1.1,100.64.0.1,325.66,1297.38,3201,user_request,2,2026-08-19 07:00:00,radius-dbn,10.0.1.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT004031,SES004031,ACC0005,2026-08-19 07:00:00,2026-08-19 07:48:57,2026-08-19-07,10.0.4.1,100.64.0.4,121.51,1210.19,2937,user_request,3,2026-08-19 07:00:00,radius-dbn,10.0.4.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT007031,SES007031,ACC0008,2026-08-19 07:00:00,2026-08-19 07:40:43,2026-08-19-07,10.0.7.1,100.64.0.7,116.27,2962.21,2443,user_request,0,2026-08-19 07:00:00,radius-sla,10.0.7.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT010031,SES010031,ACC0011,2026-08-19 07:00:00,2026-08-19 07:54:31,2026-08-19-07,10.0.10.1,100.64.0.10,480.47,2399.58,3271,user_request,1,2026-08-19 07:00:00,radius-cmu,10.0.10.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT013031,SES013031,ACC0014,2026-08-19 07:00:00,2026-08-19 07:39:37,2026-08-19-07,10.0.13.1,100.64.0.13,495.53,233.12,2377,user_request,2,2026-08-19 07:00:00,radius-cmu,10.0.13.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT016031,SES016031,ACC0017,2026-08-19 07:00:00,2026-08-19 07:42:04,2026-08-19-07,10.0.16.1,100.64.0.16,440.81,1471.69,2524,user_request,2,2026-08-19 07:00:00,radius-nbh,10.0.16.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT019031,SES019031,ACC0020,2026-08-19 07:00:00,2026-08-19 07:53:14,2026-08-19-07,10.0.19.1,100.64.0.19,188.94,2963.1,3194,user_request,0,2026-08-19 07:00:00,radius-nbh,10.0.19.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT022031,SES022031,ACC0023,2026-08-19 07:00:00,2026-08-19 07:40:14,2026-08-19-07,10.0.22.1,100.64.0.22,31.22,1007.1,2414,user_request,1,2026-08-19 07:00:00,radius-hcm,10.0.22.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT025031,SES025031,ACC0026,2026-08-19 07:00:00,2026-08-19 07:31:50,2026-08-19-07,10.0.25.1,100.64.0.25,490.31,1219.37,1910,user_request,3,2026-08-19 07:00:00,radius-kha,10.0.25.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT028031,SES028031,ACC0029,2026-08-19 07:00:00,2026-08-19 07:35:40,2026-08-19-07,10.0.28.1,100.64.0.28,60.55,1805.11,2140,user_request,2,2026-08-19 07:00:00,radius-kha,10.0.28.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT002032,SES002032,ACC0003,2026-08-19 08:00:00,2026-08-19 08:31:54,2026-08-19-08,10.0.2.1,100.64.0.2,235.02,1264.55,1914,user_request,2,2026-08-19 08:00:00,radius-dbn,10.0.2.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT005032,SES005032,ACC0006,2026-08-19 08:00:00,2026-08-19 08:42:19,2026-08-19-08,10.0.5.1,100.64.0.5,445.16,2247.7,2539,user_request,0,2026-08-19 08:00:00,radius-sla,10.0.5.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT008032,SES008032,ACC0009,2026-08-19 08:00:00,2026-08-19 08:31:50,2026-08-19-08,10.0.8.1,100.64.0.8,277.53,2462.63,1910,user_request,0,2026-08-19 08:00:00,radius-sla,10.0.8.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT011032,SES011032,ACC0012,2026-08-19 08:00:00,2026-08-19 08:22:10,2026-08-19-08,10.0.11.1,100.64.0.11,170.01,2804.68,1330,user_request,2,2026-08-19 08:00:00,radius-cmu,10.0.11.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT014032,SES014032,ACC0015,2026-08-19 08:00:00,2026-08-19 08:42:33,2026-08-19-08,10.0.14.1,100.64.0.14,112.26,2238.22,2553,user_request,0,2026-08-19 08:00:00,radius-cmu,10.0.14.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT017032,SES017032,ACC0018,2026-08-19 08:00:00,2026-08-19 08:40:14,2026-08-19-08,10.0.17.1,100.64.0.17,81.19,942.76,2414,user_request,0,2026-08-19 08:00:00,radius-nbh,10.0.17.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT020032,SES020032,ACC0021,2026-08-19 08:00:00,2026-08-19 08:35:25,2026-08-19-08,10.0.20.1,100.64.0.20,377.07,355.93,2125,user_request,2,2026-08-19 08:00:00,radius-hcm,10.0.20.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT023032,SES023032,ACC0024,2026-08-19 08:00:00,2026-08-19 08:22:19,2026-08-19-08,10.0.23.1,100.64.0.23,26.55,2632.47,1339,user_request,1,2026-08-19 08:00:00,radius-hcm,10.0.23.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT026032,SES026032,ACC0027,2026-08-19 08:00:00,2026-08-19 08:47:15,2026-08-19-08,10.0.26.1,100.64.0.26,371.46,1902.4,2835,user_request,1,2026-08-19 08:00:00,radius-kha,10.0.26.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT029032,SES029032,ACC0030,2026-08-19 08:00:00,2026-08-19 08:36:28,2026-08-19-08,10.0.29.1,100.64.0.29,344.7,577.52,2188,user_request,3,2026-08-19 08:00:00,radius-kha,10.0.29.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT000033,SES000033,ACC0001,2026-08-19 09:00:00,2026-08-19 09:28:11,2026-08-19-09,10.0.0.1,100.64.0.0,211.52,1483.56,1691,user_request,3,2026-08-19 09:00:00,radius-dbn,10.0.0.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT003033,SES003033,ACC0004,2026-08-19 09:00:00,2026-08-19 09:23:07,2026-08-19-09,10.0.3.1,100.64.0.3,160.37,2419.84,1387,user_request,3,2026-08-19 09:00:00,radius-dbn,10.0.3.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT006033,SES006033,ACC0007,2026-08-19 09:00:00,2026-08-19 09:47:51,2026-08-19-09,10.0.6.1,100.64.0.6,488.61,1360.42,2871,user_request,1,2026-08-19 09:00:00,radius-sla,10.0.6.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT009033,SES009033,ACC0010,2026-08-19 09:00:00,2026-08-19 09:57:47,2026-08-19-09,10.0.9.1,100.64.0.9,308.9,1165.98,3467,user_request,0,2026-08-19 09:00:00,radius-sla,10.0.9.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT012033,SES012033,ACC0013,2026-08-19 09:00:00,2026-08-19 09:31:13,2026-08-19-09,10.0.12.1,100.64.0.12,299.52,1922.72,1873,user_request,3,2026-08-19 09:00:00,radius-cmu,10.0.12.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT015033,SES015033,ACC0016,2026-08-19 09:00:00,2026-08-19 09:39:47,2026-08-19-09,10.0.15.1,100.64.0.15,246.59,1582.13,2387,user_request,1,2026-08-19 09:00:00,radius-nbh,10.0.15.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT018033,SES018033,ACC0019,2026-08-19 09:00:00,2026-08-19 09:52:29,2026-08-19-09,10.0.18.1,100.64.0.18,422.89,1855.47,3149,user_request,3,2026-08-19 09:00:00,radius-nbh,10.0.18.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT021033,SES021033,ACC0022,2026-08-19 09:00:00,2026-08-19 09:55:00,2026-08-19-09,10.0.21.1,100.64.0.21,486.1,2454.91,3300,user_request,0,2026-08-19 09:00:00,radius-hcm,10.0.21.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT024033,SES024033,ACC0025,2026-08-19 09:00:00,2026-08-19 09:44:37,2026-08-19-09,10.0.24.1,100.64.0.24,31.75,1496.58,2677,user_request,3,2026-08-19 09:00:00,radius-hcm,10.0.24.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT027033,SES027033,ACC0028,2026-08-19 09:00:00,2026-08-19 09:38:48,2026-08-19-09,10.0.27.1,100.64.0.27,57.37,540.03,2328,user_request,3,2026-08-19 09:00:00,radius-kha,10.0.27.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
