uptime_id,device_id,ne_id,record_time,date_hour,uptime_s,uptime_delta_s,wan_uptime_s,connect_status,ip_address,province_code,station_id,firmware_version,temperature_c,duration,created_date,uptime,uptime_delta,uptime_wanppp,uptime_wanppp_delta,product_class,sw_version,manufacture,serial_number,last_contact_time,pppoe_username,device_code,device_type_code,network_type,network_class,station_code,location_id,location_code,country_name,area_name,province_name,district_name,country_code,area_code,district_code
UP008053,CPE0009,NE0009,2026-08-20 05:00:00,2026-08-20-05,277200,10800,277100,connected,100.64.0.8,SLA,ST0202,1.2.1,53.47,10800,2026-08-20 05:00:00,277200,10800,277100,10800,CPE,1.2.1,ZTE,SYNTH00000009,2026-08-20 05:00:00,demo_acc0009,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP011053,CPE0012,NE0012,2026-08-20 05:00:00,2026-08-20-05,277200,10800,277100,connected,100.64.0.11,CMU,ST0302,1.2.1,42.14,10800,2026-08-20 05:00:00,277200,10800,277100,10800,CPE,1.2.1,ZTE,SYNTH00000012,2026-08-20 05:00:00,demo_acc0012,ONT,ONT,FTTH,access,ST0302,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP014053,CPE0015,NE0015,2026-08-20 05:00:00,2026-08-20-05,277200,10800,277100,connected,100.64.0.14,CMU,ST0301,1.2.1,50.21,10800,2026-08-20 05:00:00,277200,10800,277100,10800,CPE,1.2.1,ZTE,SYNTH00000015,2026-08-20 05:00:00,demo_acc0015,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP017053,CPE0018,NE0018,2026-08-20 05:00:00,2026-08-20-05,277200,10800,277100,connected,100.64.0.17,NBH,ST0401,1.2.1,48.28,10800,2026-08-20 05:00:00,277200,10800,277100,10800,CPE,1.2.1,ZTE,SYNTH00000018,2026-08-20 05:00:00,demo_acc0018,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP020053,CPE0021,NE0021,2026-08-20 05:00:00,2026-08-20-05,277200,10800,277100,connected,100.64.0.20,HCM,ST0501,1.2.1,41.61,10800,2026-08-20 05:00:00,277200,10800,277100,10800,CPE,1.2.1,ZTE,SYNTH00000021,2026-08-20 05:00:00,demo_acc0021,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP023053,CPE0024,NE0024,2026-08-20 05:00:00,2026-08-20-05,277200,10800,277100,connected,100.64.0.23,HCM,ST0502,1.2.1,45.27,10800,2026-08-20 05:00:00,277200,10800,277100,10800,CPE,1.2.1,ZTE,SYNTH00000024,2026-08-20 05:00:00,demo_acc0024,ONT,ONT,FTTH,access,ST0502,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP026053,CPE0027,NE0027,2026-08-20 05:00:00,2026-08-20-05,277200,10800,277100,connected,100.64.0.26,KHA,ST0602,1.2.1,38.18,10800,2026-08-20 05:00:00,277200,10800,277100,10800,CPE,1.2.1,ZTE,SYNTH00000027,2026-08-20 05:00:00,demo_acc0027,ONT,ONT,FTTH,access,ST0602,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP029053,CPE0030,NE0030,2026-08-20 05:00:00,2026-08-20-05,277200,10800,277100,connected,100.64.0.29,KHA,ST0601,1.2.1,51.81,10800,2026-08-20 05:00:00,277200,10800,277100,10800,CPE,1.2.1,ZTE,SYNTH00000030,2026-08-20 05:00:00,demo_acc0030,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP000054,CPE0001,NE0001,2026-08-20 06:00:00,2026-08-20-06,280800,10800,280700,connected,100.64.0.0,DBN,ST0101,1.2.1,37.29,10800,2026-08-20 06:00:00,280800,10800,280700,10800,CPE,1.2.1,ZTE,SYNTH00000001,2026-08-20 06:00:00,demo_acc0001,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP003054,CPE0004,NE0004,2026-08-20 06:00:00,2026-08-20-06,280800,10800,280700,connected,100.64.0.3,DBN,ST0102,1.2.1,39.6,10800,2026-08-20 06:00:00,280800,10800,280700,10800,CPE,1.2.1,ZTE,SYNTH00000004,2026-08-20 06:00:00,demo_acc0004,ONT,ONT,FTTH,access,ST0102,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP006054,CPE0007,NE0007,2026-08-20 06:00:00,2026-08-20-06,280800,10800,280700,connected,100.64.0.6,SLA,ST0202,1.2.1,53.58,10800,2026-08-20 06:00:00,280800,10800,280700,10800,CPE,1.2.1,ZTE,SYNTH00000007,2026-08-20 06:00:00,demo_acc0007,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP009054,CPE0010,NE0010,2026-08-20 06:00:00,2026-08-20-06,280800,10800,280700,connected,100.64.0.9,SLA,ST0201,1.2.1,40.02,10800,2026-08-20 06:00:00,280800,10800,280700,10800,CPE,1.2.1,ZTE,SYNTH00000010,2026-08-20 06:00:00,demo_acc0010,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP012054,CPE0013,NE0013,2026-08-20 06:00:00,2026-08-20-06,280800,10800,280700,connected,100.64.0.12,CMU,ST0301,1.2.1,40.49,10800,2026-08-20 06:00:00,280800,10800,280700,10800,CPE,1.2.1,ZTE,SYNTH00000013,2026-08-20 06:00:00,demo_acc0013,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP015054,CPE0016,NE0016,2026-08-20 06:00:00,2026-08-20-06,280800,10800,280700,connected,100.64.0.15,NBH,ST0401,1.2.1,44.18,10800,2026-08-20 06:00:00,280800,10800,280700,10800,CPE,1.2.1,ZTE,SYNTH00000016,2026-08-20 06:00:00,demo_acc0016,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP018054,CPE0019,NE0019,2026-08-20 06:00:00,2026-08-20-06,280800,10800,280700,connected,100.64.0.18,NBH,ST0402,1.2.1,36.43,10800,2026-08-20 06:00:00,280800,10800,280700,10800,CPE,1.2.1,ZTE,SYNTH00000019,2026-08-20 06:00:00,demo_acc0019,ONT,ONT,FTTH,access,ST0402,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP021054,CPE0022,NE0022,2026-08-20 06:00:00,2026-08-20-06,280800,10800,280700,connected,100.64.0.21,HCM,ST0502,1.2.1,49.35,10800,2026-08-20 06:00:00,280800,10800,280700,10800,CPE,1.2.1,ZTE,SYNTH00000022,2026-08-20 06:00:00,demo_acc0022,ONT,ONT,FTTH,access,ST0502,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP024054,CPE0025,NE0025,2026-08-20 06:00:00,2026-08-20-06,280800,10800,280700,connected,100.64.0.24,HCM,ST0501,1.2.1,53.21,10800,2026-08-20 06:00:00,280800,10800,280700,10800,CPE,1.2.1,ZTE,SYNTH00000025,2026-08-20 06:00:00,demo_acc0025,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP027054,CPE0028,NE0028,2026-08-20 06:00:00,2026-08-20-06,280800,10800,280700,connected,100.64.0.27,KHA,ST0601,1.2.1,42.47,10800,2026-08-20 06:00:00,280800,10800,280700,10800,CPE,1.2.1,ZTE,SYNTH00000028,2026-08-20 06:00:00,demo_acc0028,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP001055,CPE0002,NE0002,2026-08-20 07:00:00,2026-08-20-07,284400,10800,284300,connected,100.64.0.1,DBN,ST0102,1.2.1,49.97,10800,2026-08-20 07:00:00,284400,10800,284300,10800,CPE,1.2.1,ZTE,SYNTH00000002,2026-08-20 07:00:00,demo_acc0002,ONT,ONT,FTTH,access,ST0102,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP004055,CPE0005,NE0005,2026-08-20 07:00:00,2026-08-20-07,284400,10800,284300,connected,100.64.0.4,DBN,ST0101,1.2.1,49.64,10800,2026-08-20 07:00:00,284400,10800,284300,10800,CPE,1.2.1,ZTE,SYNTH00000005,2026-08-20 07:00:00,demo_acc0005,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP007055,CPE0008,NE0008,2026-08-20 07:00:00,2026-08-20-07,284400,10800,284300,connected,100.64.0.7,SLA,ST0201,1.2.1,50.66,10800,2026-08-20 07:00:00,284400,10800,284300,10800,CPE,1.2.1,ZTE,SYNTH00000008,2026-08-20 07:00:00,demo_acc0008,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP010055,CPE0011,NE0011,2026-08-20 07:00:00,2026-08-20-07,284400,10800,284300,connected,100.64.0.10,CMU,ST0301,1.2.1,36.13,10800,2026-08-20 07:00:00,284400,10800,284300,10800,CPE,1.2.1,ZTE,SYNTH00000011,2026-08-20 07:00:00,demo_acc0011,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP013055,CPE0014,NE0014,2026-08-20 07:00:00,2026-08-20-07,284400,10800,284300,connected,100.64.0.13,CMU,ST0302,1.2.1,53.39,10800,2026-08-20 07:00:00,284400,10800,284300,10800,CPE,1.2.1,ZTE,SYNTH00000014,2026-08-20 07:00:00,demo_acc0014,ONT,ONT,FTTH,access,ST0302,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP016055,CPE0017,NE0017,2026-08-20 07:00:00,2026-08-20-07,284400,10800,284300,connected,100.64.0.16,NBH,ST0402,1.2.1,54.59,10800,2026-08-20 07:00:00,284400,10800,284300,10800,CPE,1.2.1,ZTE,SYNTH00000017,2026-08-20 07:00:00,demo_acc0017,ONT,ONT,FTTH,access,ST0402,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP019055,CPE0020,NE0020,2026-08-20 07:00:00,2026-08-20-07,284400,10800,284300,connected,100.64.0.19,NBH,ST0401,1.2.1,37.66,10800,2026-08-20 07:00:00,284400,10800,284300,10800,CPE,1.2.1,ZTE,SYNTH00000020,2026-08-20 07:00:00,demo_acc0020,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP022055,CPE0023,NE0023,2026-08-20 07:00:00,2026-08-20-07,284400,10800,284300,connected,100.64.0.22,HCM,ST0501,1.2.1,48.36,10800,2026-08-20 07:00:00,284400,10800,284300,10800,CPE,1.2.1,ZTE,SYNTH00000023,2026-08-20 07:00:00,demo_acc0023,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP025055,CPE0026,NE0026,2026-08-20 07:00:00,2026-08-20-07,284400,10800,284300,connected,100.64.0.25,KHA,ST0601,1.2.1,46.14,10800,2026-08-20 07:00:00,284400,10800,284300,10800,CPE,1.2.1,ZTE,SYNTH00000026,2026-08-20 07:00:00,demo_acc0026,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP028055,CPE0029,NE0029,2026-08-20 07:00:00,2026-08-20-07,284400,10800,284300,connected,100.64.0.28,KHA,ST0602,1.2.1,48.51,10800,2026-08-20 07:00:00,284400,10800,284300,10800,CPE,1.2.1,ZTE,SYNTH00000029,2026-08-20 07:00:00,demo_acc0029,ONT,ONT,FTTH,access,ST0602,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP002056,CPE0003,NE0003,2026-08-20 08:00:00,2026-08-20-08,288000,10800,287900,connected,100.64.0.2,DBN,ST0101,1.2.1,53.62,10800,2026-08-20 08:00:00,288000,10800,287900,10800,CPE,1.2.1,ZTE,SYNTH00000003,2026-08-20 08:00:00,demo_acc0003,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP005056,CPE0006,NE0006,2026-08-20 08:00:00,2026-08-20-08,288000,10800,287900,connected,100.64.0.5,SLA,ST0201,1.2.1,37.53,10800,2026-08-20 08:00:00,288000,10800,287900,10800,CPE,1.2.1,ZTE,SYNTH00000006,2026-08-20 08:00:00,demo_acc0006,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP008056,CPE0009,NE0009,2026-08-20 08:00:00,2026-08-20-08,288000,10800,287900,connected,100.64.0.8,SLA,ST0202,1.2.1,35.6,10800,2026-08-20 08:00:00,288000,10800,287900,10800,CPE,1.2.1,ZTE,SYNTH00000009,2026-08-20 08:00:00,demo_acc0009,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP011056,CPE0012,NE0012,2026-08-20 08:00:00,2026-08-20-08,288000,10800,287900,connected,100.64.0.11,CMU,ST0302,1.2.1,35.43,10800,2026-08-20 08:00:00,288000,10800,287900,10800,CPE,1.2.1,ZTE,SYNTH00000012,2026-08-20 08:00:00,demo_acc0012,ONT,ONT,FTTH,access,ST0302,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP014056,CPE0015,NE0015,2026-08-20 08:00:00,2026-08-20-08,288000,10800,287900,connected,100.64.0.14,CMU,ST0301,1.2.1,40.29,10800,2026-08-20 08:00:00,288000,10800,287900,10800,CPE,1.2.1,ZTE,SYNTH00000015,2026-08-20 08:00:00,demo_acc0015,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP017056,CPE0018,NE0018,2026-08-20 08:00:00,2026-08-20-08,288000,10800,287900,connected,100.64.0.17,NBH,ST0401,1.2.1,35.92,10800,2026-08-20 08:00:00,288000,10800,287900,10800,CPE,1.2.1,ZTE,SYNTH00000018,2026-08-20 08:00:00,demo_acc0018,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP020056,CPE0021,NE0021,2026-08-20 08:00:00,2026-08-20-08,288000,10800,287900,connected,100.64.0.20,HCM,ST0501,1.2.1,54.77,10800,2026-08-20 08:00:00,288000,10800,287900,10800,CPE,1.2.1,ZTE,SYNTH00000021,2026-08-20 08:00:00,demo_acc0021,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP023056,CPE0024,NE0024,2026-08-20 08:00:00,2026-08-20-08,288000,10800,287900,connected,100.64.0.23,HCM,ST0502,1.2.1,42.52,10800,2026-08-20 08:00:00,288000,10800,287900,10800,CPE,1.2.1,ZTE,SYNTH00000024,2026-08-20 08:00:00,demo_acc0024,ONT,ONT,FTTH,access,ST0502,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP026056,CPE0027,NE0027,2026-08-20 08:00:00,2026-08-20-08,288000,10800,287900,connected,100.64.0.26,KHA,ST0602,1.2.1,50.66,10800,2026-08-20 08:00:00,288000,10800,287900,10800,CPE,1.2.1,ZTE,SYNTH00000027,2026-08-20 08:00:00,demo_acc0027,ONT,ONT,FTTH,access,ST0602,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP029056,CPE0030,NE0030,2026-08-20 08:00:00,2026-08-20-08,288000,10800,287900,connected,100.64.0.29,KHA,ST0601,1.2.1,52.27,10800,2026-08-20 08:00:00,288000,10800,287900,10800,CPE,1.2.1,ZTE,SYNTH00000030,2026-08-20 08:00:00,demo_acc0030,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP000057,CPE0001,NE0001,2026-08-20 09:00:00,2026-08-20-09,291600,10800,291500,connected,100.64.0.0,DBN,ST0101,1.2.1,48.58,10800,2026-08-20 09:00:00,291600,10800,291500,10800,CPE,1.2.1,ZTE,SYNTH00000001,2026-08-20 09:00:00,demo_acc0001,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP003057,CPE0004,NE0004,2026-08-20 09:00:00,2026-08-20-09,291600,10800,291500,connected,100.64.0.3,DBN,ST0102,1.2.1,39.58,10800,2026-08-20 09:00:00,291600,10800,291500,10800,CPE,1.2.1,ZTE,SYNTH00000004,2026-08-20 09:00:00,demo_acc0004,ONT,ONT,FTTH,access,ST0102,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP006057,CPE0007,NE0007,2026-08-20 09:00:00,2026-08-20-09,291600,10800,291500,connected,100.64.0.6,SLA,ST0202,1.2.1,54.77,10800,2026-08-20 09:00:00,291600,10800,291500,10800,CPE,1.2.1,ZTE,SYNTH00000007,2026-08-20 09:00:00,demo_acc0007,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP009057,CPE0010,NE0010,2026-08-20 09:00:00,2026-08-20-09,291600,10800,291500,connected,100.64.0.9,SLA,ST0201,1.2.1,52.2,10800,2026-08-20 09:00:00,291600,10800,291500,10800,CPE,1.2.1,ZTE,SYNTH00000010,2026-08-20 09:00:00,demo_acc0010,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP012057,CPE0013,NE0013,2026-08-20 09:00:00,2026-08-20-09,291600,10800,291500,connected,100.64.0.12,CMU,ST0301,1.2.1,47.98,10800,2026-08-20 09:00:00,291600,10800,291500,10800,CPE,1.2.1,ZTE,SYNTH00000013,2026-08-20 09:00:00,demo_acc0013,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP015057,CPE0016,NE0016,2026-08-20 09:00:00,2026-08-20-09,291600,10800,291500,connected,100.64.0.15,NBH,ST0401,1.2.1,40.95,10800,2026-08-20 09:00:00,291600,10800,291500,10800,CPE,1.2.1,ZTE,SYNTH00000016,2026-08-20 09:00:00,demo_acc0016,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP018057,CPE0019,NE0019,2026-08-20 09:00:00,2026-08-20-09,291600,10800,291500,connected,100.64.0.18,NBH,ST0402,1.2.1,36.97,10800,2026-08-20 09:00:00,291600,10800,291500,10800,CPE,1.2.1,ZTE,SYNTH00000019,2026-08-20 09:00:00,demo_acc0019,ONT,ONT,FTTH,access,ST0402,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP021057,CPE0022,NE0022,2026-08-20 09:00:00,2026-08-20-09,291600,10800,291500,connected,100.64.0.21,HCM,ST0502,1.2.1,36.3,10800,2026-08-20 09:00:00,291600,10800,291500,10800,CPE,1.2.1,ZTE,SYNTH00000022,2026-08-20 09:00:00,demo_acc0022,ONT,ONT,FTTH,access,ST0502,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP024057,CPE0025,NE0025,2026-08-20 09:00:00,2026-08-20-09,291600,10800,291500,connected,100.64.0.24,HCM,ST0501,1.2.1,47.06,10800,2026-08-20 09:00:00,291600,10800,291500,10800,CPE,1.2.1,ZTE,SYNTH00000025,2026-08-20 09:00:00,demo_acc0025,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP027057,CPE0028,NE0028,2026-08-20 09:00:00,2026-08-20-09,291600,10800,291500,connected,100.64.0.27,KHA,ST0601,1.2.1,37.41,10800,2026-08-20 09:00:00,291600,10800,291500,10800,CPE,1.2.1,ZTE,SYNTH00000028,2026-08-20 09:00:00,demo_acc0028,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP001058,CPE0002,NE0002,2026-08-20 10:00:00,2026-08-20-10,295200,10800,295100,connected,100.64.0.1,DBN,ST0102,1.2.1,54.98,10800,2026-08-20 10:00:00,295200,10800,295100,10800,CPE,1.2.1,ZTE,SYNTH00000002,2026-08-20 10:00:00,demo_acc0002,ONT,ONT,FTTH,access,ST0102,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP004058,CPE0005,NE0005,2026-08-20 10:00:00,2026-08-20-10,295200,10800,295100,connected,100.64.0.4,DBN,ST0101,1.2.1,53.21,10800,2026-08-20 10:00:00,295200,10800,295100,10800,CPE,1.2.1,ZTE,SYNTH00000005,2026-08-20 10:00:00,demo_acc0005,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP007058,CPE0008,NE0008,2026-08-20 10:00:00,2026-08-20-10,295200,10800,295100,connected,100.64.0.7,SLA,ST0201,1.2.1,50.94,10800,2026-08-20 10:00:00,295200,10800,295100,10800,CPE,1.2.1,ZTE,SYNTH00000008,2026-08-20 10:00:00,demo_acc0008,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP010058,CPE0011,NE0011,2026-08-20 10:00:00,2026-08-20-10,295200,10800,295100,connected,100.64.0.10,CMU,ST0301,1.2.1,37.9,10800,2026-08-20 10:00:00,295200,10800,295100,10800,CPE,1.2.1,ZTE,SYNTH00000011,2026-08-20 10:00:00,demo_acc0011,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP013058,CPE0014,NE0014,2026-08-20 10:00:00,2026-08-20-10,295200,10800,295100,connected,100.64.0.13,CMU,ST0302,1.2.1,53.63,10800,2026-08-20 10:00:00,295200,10800,295100,10800,CPE,1.2.1,ZTE,SYNTH00000014,2026-08-20 10:00:00,demo_acc0014,ONT,ONT,FTTH,access,ST0302,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP016058,CPE0017,NE0017,2026-08-20 10:00:00,2026-08-20-10,295200,10800,295100,connected,100.64.0.16,NBH,ST0402,1.2.1,51.1,10800,2026-08-20 10:00:00,295200,10800,295100,10800,CPE,1.2.1,ZTE,SYNTH00000017,2026-08-20 10:00:00,demo_acc0017,ONT,ONT,FTTH,access,ST0402,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP019058,CPE0020,NE0020,2026-08-20 10:00:00,2026-08-20-10,295200,10800,295100,connected,100.64.0.19,NBH,ST0401,1.2.1,46.45,10800,2026-08-20 10:00:00,295200,10800,295100,10800,CPE,1.2.1,ZTE,SYNTH00000020,2026-08-20 10:00:00,demo_acc0020,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP022058,CPE0023,NE0023,2026-08-20 10:00:00,2026-08-20-10,295200,10800,295100,connected,100.64.0.22,HCM,ST0501,1.2.1,48.2,10800,2026-08-20 10:00:00,295200,10800,295100,10800,CPE,1.2.1,ZTE,SYNTH00000023,2026-08-20 10:00:00,demo_acc0023,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP025058,CPE0026,NE0026,2026-08-20 10:00:00,2026-08-20-10,295200,10800,295100,connected,100.64.0.25,KHA,ST0601,1.2.1,39.45,10800,2026-08-20 10:00:00,295200,10800,295100,10800,CPE,1.2.1,ZTE,SYNTH00000026,2026-08-20 10:00:00,demo_acc0026,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP028058,CPE0029,NE0029,2026-08-20 10:00:00,2026-08-20-10,295200,10800,295100,connected,100.64.0.28,KHA,ST0602,1.2.1,37.86,10800,2026-08-20 10:00:00,295200,10800,295100,10800,CPE,1.2.1,ZTE,SYNTH00000029,2026-08-20 10:00:00,demo_acc0029,ONT,ONT,FTTH,access,ST0602,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP002059,CPE0003,NE0003,2026-08-20 11:00:00,2026-08-20-11,298800,10800,298700,connected,100.64.0.2,DBN,ST0101,1.2.1,44.39,10800,2026-08-20 11:00:00,298800,10800,298700,10800,CPE,1.2.1,ZTE,SYNTH00000003,2026-08-20 11:00:00,demo_acc0003,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP005059,CPE0006,NE0006,2026-08-20 11:00:00,2026-08-20-11,298800,10800,298700,connected,100.64.0.5,SLA,ST0201,1.2.1,37.05,10800,2026-08-20 11:00:00,298800,10800,298700,10800,CPE,1.2.1,ZTE,SYNTH00000006,2026-08-20 11:00:00,demo_acc0006,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP008059,CPE0009,NE0009,2026-08-20 11:00:00,2026-08-20-11,298800,10800,298700,connected,100.64.0.8,SLA,ST0202,1.2.1,38.99,10800,2026-08-20 11:00:00,298800,10800,298700,10800,CPE,1.2.1,ZTE,SYNTH00000009,2026-08-20 11:00:00,demo_acc0009,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
