date_hour_o,record_time,duration,ne_id,created_date,uptime,uptime_delta,uptime_wanppp,uptime_wanppp_delta,date_hour
2026-08-20-16,2026-08-20 16:00:00,10800,NE0026,2026-08-20 16:00:00,316800,10800,316700,10800,2026-08-20-16
2026-08-20-16,2026-08-20 16:00:00,10800,NE0029,2026-08-20 16:00:00,316800,10800,316700,10800,2026-08-20-16
2026-08-20-17,2026-08-20 17:00:00,10800,NE0003,2026-08-20 17:00:00,320400,10800,320300,10800,2026-08-20-17
2026-08-20-17,2026-08-20 17:00:00,10800,NE0006,2026-08-20 17:00:00,320400,10800,320300,10800,2026-08-20-17
2026-08-20-17,2026-08-20 17:00:00,10800,NE0009,2026-08-20 17:00:00,320400,10800,320300,10800,2026-08-20-17
2026-08-20-17,2026-08-20 17:00:00,10800,NE0012,2026-08-20 17:00:00,320400,10800,320300,10800,2026-08-20-17
2026-08-20-17,2026-08-20 17:00:00,10800,NE0015,2026-08-20 17:00:00,320400,10800,320300,10800,2026-08-20-17
2026-08-20-17,2026-08-20 17:00:00,10800,NE0018,2026-08-20 17:00:00,320400,10800,320300,10800,2026-08-20-17
2026-08-20-17,2026-08-20 17:00:00,10800,NE0021,2026-08-20 17:00:00,320400,10800,320300,10800,2026-08-20-17
2026-08-20-17,2026-08-20 17:00:00,10800,NE0024,2026-08-20 17:00:00,320400,10800,320300,10800,2026-08-20-17
2026-08-20-17,2026-08-20 17:00:00,10800,NE0027,2026-08-20 17:00:00,320400,10800,320300,10800,2026-08-20-17
2026-08-20-17,2026-08-20 17:00:00,10800,NE0030,2026-08-20 17:00:00,320400,10800,320300,10800,2026-08-20-17
2026-08-20-18,2026-08-20 18:00:00,10800,NE0001,2026-08-20 18:00:00,324000,10800,323900,10800,2026-08-20-18
2026-08-20-18,2026-08-20 18:00:00,10800,NE0004,2026-08-20 18:00:00,324000,10800,323900,10800,2026-08-20-18
2026-08-20-18,2026-08-20 18:00:00,10800,NE0007,2026-08-20 18:00:00,324000,10800,323900,10800,2026-08-20-18
2026-08-20-18,2026-08-20 18:00:00,10800,NE0010,2026-08-20 18:00:00,324000,10800,323900,10800,2026-08-20-18
2026-08-20-18,2026-08-20 18:00:00,10800,NE0013,2026-08-20 18:00:00,324000,10800,323900,10800,2026-08-20-18
2026-08-20-18,2026-08-20 18:00:00,10800,NE0016,2026-08-20 18:00:00,324000,10800,323900,10800,2026-08-20-18
2026-08-20-18,2026-08-20 18:00:00,10800,NE0019,2026-08-20 18:00:00,324000,10800,323900,10800,2026-08-20-18
2026-08-20-18,2026-08-20 18:00:00,10800,NE0022,2026-08-20 18:00:00,324000,10800,323900,10800,2026-08-20-18
2026-08-20-18,2026-08-20 18:00:00,10800,NE0025,2026-08-20 18:00:00,324000,10800,323900,10800,2026-08-20-18
2026-08-20-18,2026-08-20 18:00:00,10800,NE0028,2026-08-20 18:00:00,324000,10800,323900,10800,2026-08-20-18
2026-08-20-19,2026-08-20 19:00:00,10800,NE0002,2026-08-20 19:00:00,327600,10800,327500,10800,2026-08-20-19
2026-08-20-19,2026-08-20 19:00:00,10800,NE0005,2026-08-20 19:00:00,327600,10800,327500,10800,2026-08-20-19
2026-08-20-19,2026-08-20 19:00:00,10800,NE0008,2026-08-20 19:00:00,327600,10800,327500,10800,2026-08-20-19
2026-08-20-19,2026-08-20 19:00:00,10800,NE0011,2026-08-20 19:00:00,327600,10800,327500,10800,2026-08-20-19
2026-08-20-19,2026-08-20 19:00:00,10800,NE0014,2026-08-20 19:00:00,327600,10800,327500,10800,2026-08-20-19
2026-08-20-19,2026-08-20 19:00:00,10800,NE0017,2026-08-20 19:00:00,327600,10800,327500,10800,2026-08-20-19
2026-08-20-19,2026-08-20 19:00:00,10800,NE0020,2026-08-20 19:00:00,327600,10800,327500,10800,2026-08-20-19
2026-08-20-19,2026-08-20 19:00:00,10800,NE0023,2026-08-20 19:00:00,327600,10800,327500,10800,2026-08-20-19
2026-08-20-19,2026-08-20 19:00:00,10800,NE0026,2026-08-20 19:00:00,327600,10800,327500,10800,2026-08-20-19
2026-08-20-19,2026-08-20 19:00:00,10800,NE0029,2026-08-20 19:00:00,327600,10800,327500,10800,2026-08-20-19
2026-08-20-20,2026-08-20 20:00:00,10800,NE0003,2026-08-20 20:00:00,331200,10800,331100,10800,2026-08-20-20
2026-08-20-20,2026-08-20 20:00:00,10800,NE0006,2026-08-20 20:00:00,331200,10800,331100,10800,2026-08-20-20
2026-08-20-20,2026-08-20 20:00:00,10800,NE0009,2026-08-20 20:00:00,331200,10800,331100,10800,2026-08-20-20
2026-08-20-20,2026-08-20 20:00:00,10800,NE0012,2026-08-20 20:00:00,331200,10800,331100,10800,2026-08-20-20
2026-08-20-20,2026-08-20 20:00:00,10800,NE0015,2026-08-20 20:00:00,331200,10800,331100,10800,2026-08-20-20
2026-08-20-20,2026-08-20 20:00:00,10800,NE0018,2026-08-20 20:00:00,331200,10800,331100,10800,2026-08-20-20
2026-08-20-20,2026-08-20 20:00:00,10800,NE0021,2026-08-20 20:00:00,331200,10800,331100,10800,2026-08-20-20
2026-08-20-20,2026-08-20 20:00:00,10800,NE0024,2026-08-20 20:00:00,331200,10800,331100,10800,2026-08-20-20
2026-08-20-20,2026-08-20 20:00:00,10800,NE0027,2026-08-20 20:00:00,331200,10800,331100,10800,2026-08-20-20
2026-08-20-20,2026-08-20 20:00:00,10800,NE0030,2026-08-20 20:00:00,331200,10800,331100,10800,2026-08-20-20
2026-08-20-21,2026-08-20 21:00:00,10800,NE0001,2026-08-20 21:00:00,334800,10800,334700,10800,2026-08-20-21
2026-08-20-21,2026-08-20 21:00:00,10800,NE0004,2026-08-20 21:00:00,334800,10800,334700,10800,2026-08-20-21
2026-08-20-21,2026-08-20 21:00:00,10800,NE0007,2026-08-20 21:00:00,334800,10800,334700,10800,2026-08-20-21
2026-08-20-21,2026-08-20 21:00:00,10800,NE0010,2026-08-20 21:00:00,334800,10800,334700,10800,2026-08-20-21
2026-08-20-21,2026-08-20 21:00:00,10800,NE0013,2026-08-20 21:00:00,334800,10800,334700,10800,2026-08-20-21
2026-08-20-21,2026-08-20 21:00:00,10800,NE0016,2026-08-20 21:00:00,334800,10800,334700,10800,2026-08-20-21
2026-08-20-21,2026-08-20 21:00:00,10800,NE0019,2026-08-20 21:00:00,334800,10800,334700,10800,2026-08-20-21
2026-08-20-21,2026-08-20 21:00:00,10800,NE0022,2026-08-20 21:00:00,334800,10800,334700,10800,2026-08-20-21
2026-08-20-21,2026-08-20 21:00:00,10800,NE0025,2026-08-20 21:00:00,334800,10800,334700,10800,2026-08-20-21
2026-08-20-21,2026-08-20 21:00:00,10800,NE0028,2026-08-20 21:00:00,334800,10800,334700,10800,2026-08-20-21
2026-08-20-22,2026-08-20 22:00:00,10800,NE0002,2026-08-20 22:00:00,338400,10800,338300,10800,2026-08-20-22
2026-08-20-22,2026-08-20 22:00:00,10800,NE0005,2026-08-20 22:00:00,338400,10800,338300,10800,2026-08-20-22
2026-08-20-22,2026-08-20 22:00:00,10800,NE0008,2026-08-20 22:00:00,338400,10800,338300,10800,2026-08-20-22
2026-08-20-22,2026-08-20 22:00:00,10800,NE0011,2026-08-20 22:00:00,338400,10800,338300,10800,2026-08-20-22
2026-08-20-22,2026-08-20 22:00:00,10800,NE0014,2026-08-20 22:00:00,338400,10800,338300,10800,2026-08-20-22
2026-08-20-22,2026-08-20 22:00:00,10800,NE0017,2026-08-20 22:00:00,338400,10800,338300,10800,2026-08-20-22
2026-08-20-22,2026-08-20 22:00:00,10800,NE0020,2026-08-20 22:00:00,338400,10800,338300,10800,2026-08-20-22
2026-08-20-22,2026-08-20 22:00:00,10800,NE0023,2026-08-20 22:00:00,338400,10800,338300,10800,2026-08-20-22
2026-08-20-22,2026-08-20 22:00:00,10800,NE0026,2026-08-20 22:00:00,338400,10800,338300,10800,2026-08-20-22
2026-08-20-22,2026-08-20 22:00:00,10800,NE0029,2026-08-20 22:00:00,338400,10800,338300,10800,2026-08-20-22
2026-08-20-23,2026-08-20 23:00:00,10800,NE0003,2026-08-20 23:00:00,342000,10800,341900,10800,2026-08-20-23
2026-08-20-23,2026-08-20 23:00:00,10800,NE0006,2026-08-20 23:00:00,342000,10800,341900,10800,2026-08-20-23
2026-08-20-23,2026-08-20 23:00:00,10800,NE0009,2026-08-20 23:00:00,342000,10800,341900,10800,2026-08-20-23
2026-08-20-23,2026-08-20 23:00:00,10800,NE0012,2026-08-20 23:00:00,342000,10800,341900,10800,2026-08-20-23
2026-08-20-23,2026-08-20 23:00:00,10800,NE0015,2026-08-20 23:00:00,342000,10800,341900,10800,2026-08-20-23
2026-08-20-23,2026-08-20 23:00:00,10800,NE0018,2026-08-20 23:00:00,342000,10800,341900,10800,2026-08-20-23
2026-08-20-23,2026-08-20 23:00:00,10800,NE0021,2026-08-20 23:00:00,342000,10800,341900,10800,2026-08-20-23
2026-08-20-23,2026-08-20 23:00:00,10800,NE0024,2026-08-20 23:00:00,342000,10800,341900,10800,2026-08-20-23
2026-08-20-23,2026-08-20 23:00:00,10800,NE0027,2026-08-20 23:00:00,342000,10800,341900,10800,2026-08-20-23
2026-08-20-23,2026-08-20 23:00:00,10800,NE0030,2026-08-20 23:00:00,342000,10800,341900,10800,2026-08-20-23
